CORRELATIONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.829969574,0.868608126,0.854025128,0.827207604,0.343693352,0.568338525,0.718646222,0.783441831,0.463410015,0.289518977,0.470582189,0.534689814,0.42346344,0.791901904,0.679499879,0.435029789,0.497241786,0.329820072,0.889182212,0.678928292,0.780262167,0.650208236,0.599620527,0.627454109,0.606888541,0.605046007,0.726999119,0.480538618,0.49299503,0.48554606,0.495762402,0.508432425,0.831316453,0.905140009,0.900152159,0.888623081,0.806518778,0.806518778,0.846961529,0.888645818,0.829797253,0.899945807,0.812330744,0.89187525,0.865910798,0.512601423,0.506989037,0.499119783,0.499946214,0.825858046,0.768461668,0.847129366,0.773600615,0.812439287,0.729666353,0.574455081,0.481953048,0.73971924,0.795185766,0.798892947,0.831790304,0.905927271,0.864394232,0.757081343,0.791096432,0.829925131,0.734428846,0.758233103,0.851510544,0.702342892,0.697944911,0.594428538,0.549265133,0.512378984,0.529866102,0.369672621,0.410397921,0.243881083,0.398176324,0.483741635,0.423641384,0.325759817,0.335697304,0.775690511,0.742662148,0.745827979,0.717143319,0.77877776,0.786751203,0.776092393,0.717613671,0.778984234,0.598976824,0.714981257,0.319061606,0.487404227,0.471786721,0.306718881,0.707021596,0.725960308,0.710802633,0.729470739,0.74362652,0.544904758,0.719090379,0.707904345,0.571295417,0.634879102,0.540909824,0.604064586,0.655869049,0.486906667,0.491540894
0.815596156,0.840601076,0.875923775,0.861351962,0.361639292,0.587793263,0.762556886,0.823440501,0.476489022,0.307402679,0.49434169,0.562216387,0.442957256,0.825027169,0.710432637,0.429273576,0.519757289,0.333399488,0.890470204,0.69884845,0.816322608,0.691564937,0.620824054,0.668140296,0.627634149,0.623565179,0.771248555,0.479230098,0.499867897,0.494735594,0.506755228,0.518827021,0.822822624,0.929343771,0.928190495,0.940783311,0.846961529,0.955441535,0.955441535,0.734442819,0.607907793,0.903231909,0.65468012,0.849513287,0.800682604,0.388546885,0.405900832,0.423076359,0.440976347,0.652838154,0.599448045,0.682308774,0.616854194,0.634163456,0.588588482,0.472356377,0.440377431,0.590640764,0.862794251,0.893547934,0.890613809,0.838737952,0.886506073,0.620439465,0.734218542,0.705758215,0.574938547,0.611759631,0.709400673,0.569789533,0.561837688,0.473692618,0.436051968,0.417816016,0.448800633,0.299743216,0.354611255,0.233277472,0.357540334,0.394434141,0.341263194,0.280961538,0.284727361,0.760876552,0.736812445,0.764053874,0.695049922,0.844225738,0.864303477,0.833310698,0.641307875,0.80693562,0.455221298,0.556623179,0.242712426,0.36217032,0.318449002,0.21028275,0.558334114,0.607647565,0.567937648,0.57440017,0.604785526,0.442028381,0.595441333,0.587867975,0.500113516,0.55769098,0.401692144,0.508339968,0.540801263,0.380657935,0.386776589
0.580617811,0.604667122,0.733595446,0.750041409,0.527860557,0.599712403,0.817770455,0.822426554,0.574192187,0.450954085,0.645612288,0.721592923,0.618247822,0.828787995,0.798026603,0.564314583,0.665442244,0.462048633,0.776106195,0.886685954,0.924871361,0.828745552,0.776815459,0.80454277,0.742906557,0.742056558,0.889705437,0.598143067,0.682254229,0.676921987,0.65529094,0.685475628,0.647845363,0.720635481,0.768843698,0.782046034,0.888645818,0.734442819,0.778857239,0.778857239,0.668625635,0.957712445,0.71484244,0.90286728,0.850564077,0.39169368,0.411051908,0.416224658,0.440877287,0.674834365,0.633132026,0.720866753,0.654605708,0.679092406,0.620462392,0.496143069,0.442711311,0.62403677,0.872071223,0.886094502,0.894079892,0.835677625,0.89192627,0.646905482,0.73431466,0.725023938,0.602976804,0.645341381,0.741282136,0.600597543,0.603128596,0.499146602,0.458632236,0.418686873,0.459474046,0.315161206,0.378024857,0.246059098,0.380741703,0.395026328,0.348001011,0.295882508,0.311510568,0.780380851,0.747188141,0.780767323,0.705056553,0.844428115,0.862655463,0.836542522,0.662178614,0.818714696,0.474287916,0.585680914,0.252621486,0.373129692,0.336003024,0.244836811,0.601995914,0.654599911,0.610139923,0.619894283,0.654239383,0.47524593,0.628713436,0.625219447,0.510954246,0.58827066,0.423198979,0.54786979,0.574273843,0.41474954,0.411548409
0.386755969,0.422774041,0.665372272,0.694867079,0.628151823,0.624231062,0.783375397,0.788164628,0.653534136,0.546751474,0.685480659,0.754588083,0.665318476,0.773317547,0.801569842,0.65825906,0.734170455,0.599631851,0.662633119,0.843015169,0.881550051,0.820331504,0.789722201,0.868679183,0.768583206,0.772200177,0.897343804,0.634129375,0.744317659,0.741284794,0.740782635,0.773089922,0.528568449,0.616766838,0.658840853,0.697890293,0.829797253,0.607907793,0.668625635,0.943474407,0.943474407,0.863951777,0.898297364,0.856000356,0.845685596,0.56681294,0.55140723,0.519623057,0.537771197,0.873260234,0.837314041,0.905102035,0.823695323,0.876179118,0.804016076,0.640462001,0.544420571,0.80065516,0.720765137,0.711120382,0.751314128,0.815528264,0.781547301,0.839748129,0.738606109,0.799273691,0.779464232,0.820777901,0.871099265,0.795911212,0.796407415,0.685622168,0.644210968,0.598457636,0.605521839,0.446771844,0.462289417,0.232515545,0.451855976,0.534057897,0.451333005,0.339635307,0.35721035,0.707623098,0.74472482,0.766623606,0.732651186,0.755008982,0.73693396,0.749844935,0.754034488,0.756652764,0.638604221,0.764145316,0.332943542,0.526048208,0.529862081,0.347465482,0.776519677,0.789846525,0.794681006,0.801233598,0.806529581,0.562961061,0.796055489,0.777028447,0.636355784,0.709325617,0.564663921,0.633013337,0.729621924,0.580449481,0.569494888
0.768647646,0.802778746,0.867494798,0.87026129,0.42761928,0.617824333,0.818381818,0.867253848,0.508761717,0.354271234,0.565927371,0.642276897,0.510893184,0.883367931,0.789749682,0.479038945,0.593198715,0.388322669,0.877922661,0.774707902,0.877996195,0.745786467,0.671913567,0.723012987,0.661947248,0.662593732,0.841897542,0.514138468,0.55090695,0.547682709,0.551494624,0.57218246,0.793844748,0.898042767,0.915047603,0.943471442,0.899945807,0.903231909,0.957712445,0.863951777,0.779934912,0.779934912,0.944887791,0.816886736,0.825902151,0.640198109,0.637782783,0.578630097,0.556213653,0.86156259,0.82733472,0.8870889,0.78524394,0.886258537,0.845249249,0.682828649,0.587562456,0.829455661,0.55657828,0.545349259,0.590806793,0.713883257,0.638957368,0.817828702,0.701431383,0.797157536,0.789678821,0.832921697,0.869300387,0.842484616,0.821812394,0.723391174,0.699615096,0.679109161,0.654201846,0.498404944,0.472736665,0.173021818,0.441876487,0.584417117,0.50302669,0.346912764,0.344679011,0.566801255,0.626004673,0.692764517,0.711805368,0.614359227,0.593586299,0.618733244,0.761054003,0.655886771,0.728246795,0.81728099,0.430973085,0.607544097,0.687297974,0.401216718,0.825256772,0.834450006,0.824491225,0.842144965,0.850812147,0.654732585,0.848883025,0.830203045,0.65086145,0.720645653,0.639329054,0.675300457,0.79047428,0.639943474,0.619689263
0.438290063,0.452564974,0.698125034,0.722220757,0.565206872,0.578271955,0.7649474,0.792544574,0.645354205,0.531761752,0.682022219,0.739734989,0.608792054,0.765728395,0.785037181,0.626932138,0.686491326,0.546459359,0.661903061,0.775325232,0.866259089,0.8777619,0.829445632,0.920540591,0.824970949,0.824463458,0.917539657,0.627728929,0.755067294,0.747774197,0.757881191,0.790766707,0.541879028,0.655029236,0.685290352,0.732195743,0.812330744,0.65468012,0.71484244,0.898297364,0.944887791,0.795232371,0.795232371,0.953516447,0.906779696,0.449033984,0.459629599,0.449601001,0.471114382,0.749512831,0.716133519,0.797987177,0.719593417,0.759454247,0.69134372,0.539038348,0.462336019,0.701777961,0.858221032,0.865006074,0.883625847,0.852563314,0.889231776,0.71904735,0.753295566,0.777955477,0.670910869,0.711853857,0.811883829,0.661272998,0.661697966,0.551670865,0.508348878,0.464658546,0.49828443,0.343999701,0.400487433,0.24912037,0.405106394,0.438215064,0.386940309,0.315641176,0.337897631,0.786312609,0.765787732,0.797607413,0.723992265,0.842726431,0.851777296,0.837859035,0.699496513,0.82560459,0.525193976,0.65167395,0.264714133,0.40490908,0.386095468,0.28340575,0.666976101,0.705059317,0.668766988,0.680072385,0.710767536,0.495304341,0.682453304,0.673338327,0.544155044,0.626863025,0.469288503,0.577296714,0.618929694,0.457504531,0.450089374
0.731420186,0.750911566,0.8458862,0.855679421,0.482004082,0.636603689,0.834184805,0.879160204,0.581496278,0.432541878,0.643309071,0.72123436,0.591048624,0.899003009,0.867216662,0.54528898,0.68528442,0.485600147,0.84150481,0.759113801,0.879375159,0.770487701,0.708115038,0.791971809,0.710483186,0.721032007,0.892216496,0.573291563,0.623042335,0.625259487,0.632605778,0.652377674,0.728512697,0.829567059,0.857966829,0.902682622,0.89187525,0.849513287,0.90286728,0.856000356,0.816886736,0.953516447,0.834134341,0.834134341,0.852559637,0.63053492,0.621842992,0.576707359,0.574205722,0.820547865,0.805559859,0.883582898,0.811220773,0.899471739,0.869974847,0.699047775,0.603753861,0.845795825,0.612333483,0.600878367,0.633690792,0.698600744,0.664855748,0.834795477,0.695499489,0.776591616,0.788664499,0.846102361,0.862833061,0.86291661,0.858923541,0.739153117,0.697728431,0.682466576,0.660677474,0.503964099,0.498322877,0.187376704,0.463866508,0.593684747,0.496850729,0.342861014,0.346370154,0.601888513,0.668707157,0.745780371,0.750587317,0.66138383,0.634526317,0.67281381,0.792866624,0.716075224,0.732894392,0.826668262,0.410693873,0.632882288,0.674133934,0.401679105,0.867757669,0.879120589,0.866200956,0.876840144,0.890457648,0.668930233,0.869932041,0.85746338,0.674242285,0.754588124,0.619460255,0.706633283,0.816658853,0.65185031,0.639686515
0.674681063,0.692561712,0.793775056,0.815578054,0.493385411,0.629492893,0.808338337,0.850726326,0.613347372,0.484803011,0.702873088,0.777438733,0.646691014,0.860668051,0.90816304,0.605565113,0.733470434,0.546605163,0.796649392,0.761117025,0.870024303,0.79320626,0.749809714,0.832854515,0.759525884,0.777282608,0.923782057,0.642994555,0.688095962,0.690826792,0.700233228,0.718460314,0.667199095,0.766875067,0.797899854,0.844927428,0.865910798,0.800682604,0.850564077,0.845685596,0.825902151,0.906779696,0.852559637,0.96823233,0.96823233,0.51681769,0.532250582,0.517006622,0.535484603,0.733037158,0.699856825,0.796860105,0.718057279,0.79192958,0.748684431,0.615558918,0.528496536,0.773288445,0.823662567,0.826413114,0.847248424,0.825219061,0.858864366,0.71996228,0.743219145,0.772861427,0.675587536,0.7229855,0.819712722,0.706162901,0.700769088,0.608330505,0.572266348,0.528529559,0.572044684,0.407835292,0.465802752,0.271477013,0.459721351,0.493988466,0.444345927,0.36536307,0.386846485,0.750171086,0.732666904,0.775771804,0.724194711,0.804683003,0.822140149,0.816030794,0.708140621,0.814862527,0.577393484,0.675319158,0.298813535,0.465805811,0.464843467,0.328681933,0.695890356,0.752865557,0.696201048,0.722664301,0.758903782,0.566449545,0.743879153,0.737854369,0.583029821,0.665606161,0.544222209,0.647729911,0.682063691,0.533602449,0.525945448
0.25225281,0.282557589,0.393187422,0.430665121,0.399122347,0.465772772,0.547479592,0.536047995,0.509187803,0.512544334,0.590951371,0.622426581,0.729005878,0.554358583,0.674095708,0.817835639,0.683882834,0.739658517,0.417476795,0.492110567,0.531674251,0.635147454,0.624354179,0.691729445,0.656963995,0.692600294,0.616311722,0.753745297,0.758255619,0.757324074,0.78452955,0.792494557,0.337247612,0.359029099,0.425701886,0.421075736,0.512601423,0.388546885,0.39169368,0.56681294,0.640198109,0.449033984,0.63053492,0.51681769,0.577487892,0.577487892,0.598898622,0.581756618,0.603173027,0.741164568,0.697670364,0.806703278,0.729679535,0.820543963,0.803858525,0.66916587,0.584622262,0.829260888,0.783224306,0.7788577,0.805944853,0.793597105,0.819879668,0.739051268,0.729763656,0.770037601,0.695527032,0.73525558,0.82992928,0.745283558,0.735178526,0.640299686,0.615773218,0.583958139,0.622344286,0.461011956,0.517221364,0.321320743,0.507247414,0.564268067,0.512464936,0.422664463,0.449262352,0.711132205,0.710058573,0.762961403,0.734925164,0.776127214,0.781659018,0.790447268,0.719535893,0.800736027,0.598313353,0.695577743,0.30864888,0.498398617,0.496873662,0.350934142,0.709069734,0.76228046,0.710770952,0.737645675,0.773071382,0.589299278,0.769528771,0.761906604,0.598806535,0.675494972,0.567061534,0.676571912,0.716173957,0.58920473,0.576278018
0.249077866,0.292594367,0.389252596,0.433476266,0.415207153,0.508194524,0.540268489,0.533400235,0.538509423,0.542216102,0.621331076,0.646626779,0.740950597,0.541873895,0.684298358,0.837590287,0.72477282,0.773054444,0.426314537,0.477762337,0.527093852,0.601514275,0.610343012,0.694473531,0.647456949,0.69847085,0.618906367,0.768923586,0.762174326,0.765485708,0.808014315,0.814981627,0.331465431,0.358947943,0.424281477,0.422226558,0.506989037,0.405900832,0.411051908,0.55140723,0.637782783,0.459629599,0.621842992,0.532250582,0.598898622,0.953327126,0.953327126,0.93800402,0.927100424,0.527876633,0.523300966,0.590606581,0.579273377,0.664255377,0.736947013,0.796078525,0.833140811,0.77455977,0.322329249,0.317525538,0.350956682,0.441792653,0.379807449,0.602038056,0.442368427,0.44443974,0.56824448,0.56532009,0.549550311,0.714173357,0.651369344,0.66917371,0.699359877,0.71716476,0.719625279,0.674812174,0.715951384,0.611255624,0.709107282,0.952282577,0.901547577,0.777965427,0.752198722,0.34506678,0.442097822,0.444603124,0.465755354,0.412062766,0.396003461,0.397958474,0.413415582,0.408830667,0.536464485,0.493606199,0.350259291,0.576657661,0.526109698,0.346476622,0.465471249,0.526308953,0.514709217,0.548989822,0.556988262,0.530190848,0.653658355,0.655092395,0.686361812,0.665208083,0.669619996,0.664333296,0.688242124,0.742324758,0.710276379
0.293410643,0.324504531,0.382269707,0.424684132,0.372527636,0.464438748,0.510047684,0.513010068,0.498922255,0.520930818,0.600554884,0.62105524,0.723493168,0.526840599,0.665772192,0.827268794,0.67179315,0.747980019,0.458355108,0.473498814,0.51989596,0.601448978,0.619849369,0.688412921,0.665675058,0.717176637,0.609287273,0.787026607,0.761773233,0.764450901,0.80747393,0.801647158,0.3306789,0.359550396,0.426217299,0.413227859,0.499119783,0.423076359,0.416224658,0.519623057,0.578630097,0.449601001,0.576707359,0.517006622,0.581756618,0.93800402,0.964248761,0.964248761,0.93381931,0.497007595,0.475704054,0.560496754,0.544830039,0.640927252,0.73805699,0.80073026,0.831320204,0.777630453,0.3087711,0.316037039,0.34741715,0.443533145,0.37898823,0.557266813,0.457251722,0.454583187,0.564259319,0.554098007,0.552547913,0.702364956,0.630291654,0.663678808,0.707865314,0.725878615,0.732028392,0.68430749,0.733266055,0.6364132,0.728831488,0.934661338,0.932180459,0.813855046,0.79755207,0.314049978,0.401780682,0.431151729,0.487282139,0.390286422,0.381608613,0.385952261,0.419549013,0.402575568,0.547772837,0.499788641,0.350701208,0.558368601,0.519896267,0.345550805,0.450994588,0.526958664,0.487769203,0.533114422,0.553502537,0.542579972,0.645435081,0.650290208,0.646805664,0.636220366,0.660296878,0.665719552,0.684252155,0.747537828,0.696279362
0.332485386,0.340174235,0.388252212,0.446849304,0.331955279,0.451435136,0.520996658,0.524437633,0.492053435,0.490804227,0.598602839,0.62011626,0.708731546,0.53844833,0.66255345,0.778169223,0.666667744,0.708132567,0.450406248,0.467371975,0.52830034,0.645441836,0.638261694,0.70182494,0.694785235,0.734136774,0.632314114,0.772973108,0.765504355,0.77003264,0.806155989,0.804200862,0.35964662,0.378680116,0.450120697,0.447409026,0.499946214,0.440976347,0.440877287,0.537771197,0.556213653,0.471114382,0.574205722,0.535484603,0.603173027,0.927100424,0.93381931,0.958628351,0.958628351,0.486146217,0.456572153,0.536305199,0.538541469,0.615729965,0.716412199,0.802810878,0.859662463,0.75490539,0.343613109,0.346990155,0.38091012,0.464821081,0.405797155,0.537959206,0.488700468,0.464774022,0.54046476,0.520966465,0.532549876,0.665833183,0.59362333,0.636814061,0.686561806,0.713362986,0.732808632,0.695085211,0.761866358,0.69138439,0.758881319,0.93443551,0.92660527,0.84950965,0.819144525,0.33950141,0.419558231,0.444514121,0.491135513,0.412999696,0.405871456,0.415474649,0.436251088,0.432195523,0.53323835,0.483320679,0.349355497,0.555521444,0.48217107,0.329556009,0.425774425,0.488604316,0.452532476,0.487691901,0.509508092,0.541854727,0.61285692,0.619121251,0.616087159,0.600825594,0.611941264,0.639591001,0.664626195,0.724723646,0.697479541
0.57129877,0.557536446,0.643073267,0.596300662,0.358206143,0.49456465,0.694272439,0.681566193,0.472922016,0.397339503,0.555292736,0.635884212,0.588199012,0.704536718,0.707980321,0.513075855,0.559173961,0.372413562,0.752893628,0.939921544,0.908454473,0.79842315,0.766632918,0.708456806,0.720373794,0.706224719,0.839376168,0.585266198,0.650926595,0.627356156,0.592139174,0.631028923,0.554628473,0.649738472,0.653631155,0.650450678,0.825858046,0.652838154,0.674834365,0.873260234,0.86156259,0.749512831,0.820547865,0.733037158,0.741164568,0.527876633,0.497007595,0.486146217,0.507274645,0.507274645,0.478314685,0.571716028,0.584536173,0.659997847,0.744397972,0.832385414,0.87849439,0.790089094,0.386908167,0.373258179,0.410449765,0.460102824,0.428994316,0.573987415,0.476455235,0.454724882,0.52672183,0.521731353,0.530945671,0.689834403,0.63062497,0.668799182,0.706701549,0.725559761,0.754798875,0.708119483,0.799928735,0.724992354,0.804544674,0.929426507,0.925378572,0.865069203,0.842642009,0.382985994,0.469095776,0.479919863,0.491169595,0.462709931,0.449234557,0.460050696,0.443290289,0.469572267,0.502928414,0.469617532,0.335295638,0.556971507,0.468484302,0.333605848,0.430489511,0.492185683,0.467884416,0.500286954,0.519387364,0.535822625,0.629412672,0.648547267,0.658408948,0.634998034,0.61939206,0.680152548,0.692599899,0.763272543,0.738053223
0.523564214,0.50454999,0.619987041,0.575618746,0.363423326,0.451531795,0.695652493,0.674555472,0.442290471,0.365382638,0.511676525,0.586683271,0.541859212,0.692879638,0.668036555,0.477255111,0.526768135,0.353664089,0.68911173,0.842552288,0.846158536,0.767015094,0.701040745,0.669497125,0.655050973,0.637909837,0.779451973,0.52085824,0.610782918,0.578790833,0.545318472,0.58944804,0.532153577,0.613166597,0.638637167,0.625959306,0.768461668,0.599448045,0.633132026,0.837314041,0.82733472,0.716133519,0.805559859,0.699856825,0.697670364,0.523300966,0.475704054,0.456572153,0.478314685,0.933226374,0.933226374,0.95369062,0.893458524,0.892318604,0.764177643,0.595697313,0.515302248,0.767612414,0.697130644,0.663572492,0.726354371,0.812235302,0.764028417,0.88882854,0.763623867,0.843075929,0.827052173,0.825034122,0.881377287,0.791364811,0.782495508,0.673524583,0.638105783,0.593044362,0.578958511,0.456033772,0.441248733,0.281590977,0.433034325,0.517319663,0.436755235,0.346189897,0.357216375,0.729938995,0.776356335,0.767163965,0.728386233,0.744366535,0.711354811,0.741671564,0.761400938,0.75662128,0.602220036,0.770210202,0.346235979,0.527610959,0.46487253,0.296942326,0.771825247,0.732331631,0.783258628,0.758065102,0.751743657,0.528252859,0.741314263,0.731908057,0.649019151,0.714454293,0.555403743,0.63137597,0.718525059,0.554675037,0.567421846
0.574811077,0.554280358,0.664886184,0.639892902,0.383995317,0.521244773,0.753512775,0.738755776,0.512042407,0.435348676,0.608850708,0.687430475,0.617495125,0.757169578,0.762811971,0.548552273,0.615144462,0.415027327,0.756211695,0.897545876,0.924332232,0.870628797,0.809180277,0.789031932,0.775084817,0.764212327,0.898508657,0.611268741,0.690104124,0.669923442,0.649464933,0.693170453,0.578076981,0.680457088,0.69743193,0.705673004,0.847129366,0.682308774,0.720866753,0.905102035,0.8870889,0.797987177,0.883582898,0.796860105,0.806703278,0.590606581,0.560496754,0.536305199,0.571716028,0.95369062,0.925883094,0.925883094,0.861471886,0.853647631,0.710950445,0.558409945,0.505691997,0.725046118,0.646327171,0.612981365,0.666463776,0.739125409,0.698592825,0.900389405,0.695467451,0.775117515,0.808167345,0.812207537,0.838514676,0.751513446,0.749424088,0.645186071,0.594152037,0.550754777,0.532281465,0.430765361,0.417403811,0.249358307,0.415406957,0.499722747,0.4107724,0.308668746,0.318455495,0.710076971,0.753452714,0.743793219,0.687482864,0.70765955,0.667261892,0.698457209,0.726019626,0.71329124,0.588843587,0.736250908,0.337471049,0.510756323,0.465201148,0.321873547,0.753147907,0.710570293,0.773794739,0.742938374,0.72999106,0.499176907,0.712395705,0.698065657,0.648999675,0.715261853,0.531970827,0.60837299,0.680126948,0.528260467,0.531177824
0.540318201,0.483406927,0.615406702,0.584136993,0.332793524,0.448525918,0.689202166,0.673662325,0.466683608,0.406994083,0.559044937,0.625620557,0.575741463,0.698461104,0.691616305,0.51434464,0.538931118,0.368538865,0.694980222,0.822350666,0.852254321,0.862646668,0.790394086,0.757086876,0.759597581,0.738888014,0.832146929,0.577360965,0.655635014,0.634745803,0.615843521,0.655099887,0.521278323,0.615310624,0.637376497,0.644352172,0.773600615,0.616854194,0.654605708,0.823695323,0.78524394,0.719593417,0.811220773,0.718057279,0.729679535,0.579273377,0.544830039,0.538541469,0.584536173,0.893458524,0.861471886,0.926073523,0.926073523,0.952332664,0.835490571,0.653608108,0.570539948,0.834548525,0.709923352,0.675117094,0.734312326,0.80521758,0.771079679,0.920170054,0.764173097,0.842106403,0.856971098,0.86968076,0.916580664,0.849255748,0.844763694,0.728194123,0.689785723,0.643486977,0.630677224,0.502164816,0.511495216,0.333609801,0.506254628,0.58012669,0.496013923,0.403410793,0.422688711,0.735733849,0.786315356,0.793632834,0.757527184,0.759978136,0.731186398,0.75926722,0.781282671,0.777425663,0.648866392,0.800853448,0.349937925,0.563830121,0.51277073,0.337960727,0.810720613,0.792642715,0.829379419,0.815928588,0.814296527,0.574199295,0.806365313,0.799025836,0.689472397,0.757339182,0.609901919,0.692073868,0.778819034,0.636115431,0.632191427
0.512383056,0.490124378,0.624664457,0.623192738,0.391531297,0.519115728,0.723484476,0.719618031,0.54050479,0.484701365,0.658417897,0.732217645,0.664736472,0.727725494,0.78836709,0.611737944,0.659925349,0.477092233,0.693510816,0.844367736,0.883609593,0.894577021,0.855470764,0.849072423,0.833668642,0.83687735,0.92464775,0.673035627,0.759800886,0.744851783,0.734427673,0.779428984,0.526870427,0.626300415,0.653267572,0.676579381,0.812439287,0.634163456,0.679092406,0.876179118,0.886258537,0.759454247,0.899471739,0.79192958,0.820543963,0.664255377,0.640927252,0.615729965,0.659997847,0.892318604,0.853647631,0.952332664,0.90692128,0.90692128,0.7894124,0.646438708,0.576791734,0.786516267,0.649369401,0.608206189,0.671200886,0.725224132,0.693190168,0.870613553,0.705270149,0.764080447,0.80048911,0.806438084,0.831329007,0.805217243,0.804324966,0.718460573,0.675512751,0.632332467,0.630490619,0.50805137,0.530461894,0.396178372,0.526530676,0.573480488,0.503899343,0.448449159,0.457395531,0.701236369,0.759678021,0.761771407,0.709020279,0.720724255,0.678246233,0.707138319,0.718246937,0.727632717,0.604663831,0.739975905,0.325357822,0.550386176,0.463132412,0.319511121,0.760537405,0.730816695,0.775850539,0.751445381,0.749451981,0.561035831,0.75977876,0.760081034,0.688507112,0.750407694,0.58029104,0.679519718,0.753084686,0.629857411,0.630312647
0.420333036,0.434517262,0.548128229,0.588560378,0.427627432,0.528850523,0.672188867,0.684838755,0.575517263,0.541306067,0.719754859,0.786090947,0.72028409,0.676231694,0.801619274,0.717559877,0.712348307,0.583099961,0.609628626,0.738167452,0.794225226,0.865810276,0.868497844,0.894394832,0.874624469,0.905931228,0.899302541,0.781324169,0.846802772,0.845455321,0.858706925,0.906939571,0.478831766,0.556332732,0.592761231,0.621394664,0.729666353,0.588588482,0.620462392,0.804016076,0.845249249,0.69134372,0.869974847,0.748684431,0.803858525,0.736947013,0.73805699,0.716412199,0.744397972,0.764177643,0.710950445,0.835490571,0.7894124,0.919888114,0.919888114,0.742433351,0.648199164,0.908585595,0.644330881,0.611418426,0.671926441,0.738270764,0.706907181,0.89470036,0.725172306,0.800201532,0.839822934,0.860335557,0.892921825,0.891936956,0.890062937,0.794897876,0.777334237,0.742880527,0.721410841,0.579040693,0.604594347,0.385740593,0.595400278,0.65269462,0.570985975,0.469122958,0.496348238,0.669647334,0.732860673,0.758052227,0.742205356,0.709172541,0.676757191,0.712979047,0.756070356,0.737741813,0.663254113,0.792652831,0.367991012,0.61083691,0.559611302,0.363874163,0.810138475,0.806507931,0.83563104,0.829795543,0.830608632,0.611258933,0.851454661,0.856749965,0.739704681,0.808799079,0.675153125,0.751866134,0.841008241,0.727384425,0.71758497
0.383533896,0.377526685,0.55259986,0.542482359,0.444441696,0.531982652,0.599653767,0.618612022,0.583304842,0.520120467,0.634741335,0.675972985,0.692090723,0.600039943,0.718916078,0.734342224,0.721293183,0.655242553,0.506665487,0.577877514,0.630156626,0.72552613,0.725223795,0.799850122,0.781757062,0.80493346,0.734922836,0.790645059,0.846803976,0.848515779,0.872106008,0.881935837,0.431607408,0.467131263,0.512259191,0.531803787,0.574455081,0.472356377,0.496143069,0.640462001,0.682828649,0.539038348,0.699047775,0.615558918,0.66916587,0.796078525,0.80073026,0.802810878,0.832385414,0.595697313,0.558409945,0.653608108,0.646438708,0.742433351,0.831593186,0.831593186,0.740720913,0.932752063,0.547424879,0.541380164,0.583028073,0.662103593,0.618811695,0.794770946,0.673735014,0.720296944,0.772503889,0.796093486,0.822250491,0.888921688,0.874670819,0.820120865,0.830590174,0.825356055,0.806238634,0.676545453,0.695147702,0.440614891,0.67479914,0.739059352,0.662965457,0.553828469,0.572335716,0.529944823,0.603142801,0.661545398,0.698588772,0.606088633,0.583076566,0.623571018,0.690746094,0.650722708,0.663021272,0.735229313,0.37969291,0.62395366,0.575927912,0.36843526,0.730767308,0.754595298,0.7624535,0.773786157,0.783491117,0.633574537,0.85403249,0.860095945,0.735400815,0.777711144,0.695144254,0.761111879,0.859067939,0.804463768,0.777014467
0.337062729,0.338199673,0.453347901,0.475122267,0.399214421,0.492486233,0.537646751,0.545383984,0.534329584,0.483455209,0.584551434,0.616163381,0.656074919,0.534546358,0.644620422,0.798511885,0.65149695,0.653598557,0.465115653,0.475508182,0.533700351,0.636347047,0.636017627,0.726097663,0.713084803,0.748346901,0.63127319,0.792871085,0.807310553,0.805480391,0.84295279,0.83163035,0.376752446,0.398341078,0.452704132,0.453011522,0.481953048,0.440377431,0.442711311,0.544420571,0.587562456,0.462336019,0.603753861,0.528496536,0.584622262,0.833140811,0.831320204,0.859662463,0.87849439,0.515302248,0.505691997,0.570539948,0.576791734,0.648199164,0.740720913,0.880022042,0.880022042,0.868690839,0.473999784,0.461437203,0.493952443,0.545591769,0.516443401,0.615547499,0.589494352,0.566355174,0.560365026,0.596249423,0.62488662,0.773462927,0.737466024,0.786855771,0.814240992,0.808811751,0.855104412,0.801091646,0.849299893,0.590340751,0.820955151,0.785513501,0.762043278,0.706357659,0.701735715,0.452602547,0.532170381,0.544563187,0.562376942,0.522524971,0.525407348,0.539017108,0.534829107,0.55221681,0.575946689,0.563978736,0.415602944,0.615165981,0.566433417,0.408780958,0.535215326,0.609014498,0.573280828,0.613894148,0.64736016,0.640965353,0.75055762,0.77472699,0.73766463,0.745912989,0.739451098,0.788713693,0.80864765,0.843448305,0.836499742
