IA_SITES,5319500,5320500,5387500,5388250,5389400,5410490,5412400,5412500,5413500,5414820,5418400,5418500,5419000,5421000,5422000,5422560,5435500,5444000,5449500,5451210,5451500,5451700,5451900,5452000,5452200,5453000,5453100,5454000,5454220,5454300,5455100,5455500,5457000,5457700,5458000,5458500,5458900,5459500,5462000,5463000,5463500,5464000,5464220,5464500,5465000,5466000,5466500,5467000,5469000,5470000,5470500,5471050,5471200,5471500,5472500,5473400,5473450,5474000,5476750,5479000,5480500,5481000,5481300,5481950,5482300,5482500,5483450,5484000,5484500,5486000,5486490,5487470,5487980,5488200,5489000,5494300,5495000,5495500,5496000,5568800,5570000,5584500,5585000,6483500,6600100,6600500,6602400,6605000,6605850,6606600,6607200,6607500,6608500,6609500,6803510,6803530,6804000,6804900,6807410,6808500,6809210,6809500,6810000,6811500,6817000,6817700,6819185,6819500,6897000,6897500,6898000,6903400,6903700
5414820,347730.2938,340599.8331,140894.7148,133852.7318,85863.05304,83926.49574,78583.71027,69915.99908,38288.35655,0,40186.55217,45536.23391,30047.36323,115828.4701,79155.46449,103753.8178,74046.03844,91427.45343,259027.8689,220173.0018,204870.1789,202054.9237,176309.0503,161240.1972,172474.3438,161900.5548,149935.8041,119733.0669,133714.7383,128063.8339,134614.1827,151362.5659,240025.2605,190342.6136,176192.141,163524.4731,169718.4313,233987.6818,173955.0716,175392.5272,162777.1508,151892.5249,151361.1937,112528.244,136200.2486,134348.1805,148920.1593,154167.3482,166904.1798,262437.081,264247.2735,244868.5479,244962.1511,218996.3023,193461.5026,198811.8198,185896.3904,202588.9218,307491.3031,305313.4446,305469.1069,272979.5046,290151.9647,282689.3786,370848.0876,325601.9754,340114.1436,319009.5573,305384.89,285953.7154,282420.6065,279216.3652,269924.1488,249365.8561,244931.3981,248861.6938,249595.6836,269005.3019,274749.533,170983.132,221233.2376,241051.2557,272822.8875,481556.2693,454894.6151,478534.3299,457938.8125,392962.4881,392420.4182,436575.3727,440132.2823,456368.9917,455558.6438,447929.2671,544803.7512,529193.2438,523892.9466,511920.5487,422630.3296,459907.2816,400902.5924,427722.7096,478034.7812,501587.7396,423699.2691,459174.7824,406325.1502,433537.7474,382377.6688,405207.1161,344050.5057,286284.9425,292402.858
5418400,351087.9343,345432.188,153891.7902,153496.5773,104963.9101,113628.0812,84049.14335,77547.01522,62200.20344,40186.55217,0,11966.96043,37824.78735,101766.133,46967.75291,67585.58441,92825.78831,90286.58461,246932.8554,200727.3961,180525.9423,176549.5108,147524.4246,133029.5302,142128.6114,129021.7953,117418.5825,81402.57,97436.60243,90263.88776,96253.50661,112544.0863,245743.6137,188180.6713,174723.2663,152721.1818,158094.3924,230522.4023,164237.7844,162091.8071,145597.2594,137362.5,130030.8395,80580.4208,96014.08456,103335.8886,110370.1276,116103.8125,129595.6743,239329.0012,240533.1515,215610.72,217518.593,183812.0495,155808.4717,158626.7187,145717.0735,163244.2462,293757.406,291673.4399,288842.9506,255433.5321,270005.6569,254895.5797,352219.6608,302457.6299,314842.3389,291133.1175,276464.0165,255454.0437,251381.4577,247027.7579,236266.4025,215276.1198,209629.4853,209582.3079,209824.2287,230242.2371,235306.4297,147432.9178,188791.8948,204179.5827,237772.8523,470651.0517,442173.8026,461990.5256,436073.9047,382716.6177,379600.6458,419137.1108,419816.2352,434489.7633,432539.5476,423236.7764,516363.0564,501255.7471,496742.9258,484548.1497,395362.8286,429478.1196,372768.369,397478.9049,446193.3264,469023.4041,391296.3485,424242.8545,372793.4029,398706.4711,345477.8554,366970.9545,308080.6182,250387.2873,255451.45
5418500,362839.4528,357259.4617,165776.3556,164983.1183,116317.4805,123523.957,96005.20249,89437.97129,72396.53389,45536.23391,11966.96043,0,34299.98669,112353.3569,36073.13538,58675.81955,87205.13102,80185.16005,257131.8613,209614.9539,188207.5959,183893.2739,153912.8702,139765.0528,147925.1888,133740.6995,122454.0058,82727.16118,100414.2436,92012.26253,97297.5002,112825.5958,257641.8472,199704.6395,186325.7118,163422.1311,168652.0596,241860.6415,175036.282,172369.0019,155264.0493,147574.7055,138893.2058,86527.82136,92720.2555,92602.00354,103384.919,108661.8139,121579.6078,247129.9253,248154.8538,221423.7944,224011.039,186797.3818,157046.8939,155225.4191,141995.5804,157184.939,303581.5943,301518.277,298109.4046,264576.4929,278509.2814,261134.1238,360938.1945,310088.5294,321802.2395,297247.8164,282217.0752,260614.3486,256316.0595,251437.9699,239950.0048,218790.4751,212425.2623,208705.8667,204453.515,223469.6009,229357.7847,135689.2774,178666.8208,195942.7535,228635.8425,480781.8911,452011.9576,471060.6162,443874.1446,393020.3586,389476.4236,428049.0571,428041.6497,442287.6608,440018.9505,430223.0441,521971.6773,507064.9108,502841.0983,490577.0782,401521.7447,434362.4532,378640.8601,402479.0533,450426.8527,472886.9145,395320.5896,426851.3993,376261.9889,401403.171,346825.0952,367108.4133,310170.0386,252652.3195,256919.8345
5419000,375125.1893,368409.182,170042.9536,163815.6199,115595.3174,113462.2391,104989.8389,96766.98782,67971.86042,30047.36323,37824.78735,34299.98669,0,134613.3882,57775.99585,84205.23041,55271.84125,62414.49488,279821.6719,236471.2241,217613.8453,213872.019,185265.2353,170687.065,179950.1757,166724.4267,155181.1591,116999.7933,134327.6375,126240.7451,131595.2881,147079.7356,267886.4955,215402.7096,201436.6251,184543.3666,190360.7508,258723.9492,195591.42,195179.3206,180246.0597,170826.9976,166079.7621,118405.1404,125467.3062,109226.4415,131266.5482,135515.5672,146847.0329,276241.2074,277590.7778,253422.3118,255194.9396,220781.9345,191346.3733,187435.465,173967.6467,185931.7276,327502.5038,325373.128,323773.148,290645.4496,306137.7002,292630.2577,387966.4291,339457.6688,352283.6251,328888.8594,314275.6431,293264.3115,289163.422,284690.3044,273644.7467,252563.7471,246484.9047,242527.4006,233981.2433,250374.8521,257804.9362,142138.4513,195869.6005,219563.5538,249173.4113,503317.9149,475664.099,497085.609,472857.1538,414971.542,413070.5342,454530.0839,456159.562,471275.8324,469600.372,460631.7642,554178.4527,539049.582,534481.9415,522303.6382,433095.1874,467264.9222,410559.1685,435279.9563,483824.5229,506516.242,428848.0675,460999.657,410088.8216,435525.1011,381124.5802,401226.0588,344416.5043,286860.2743,291218.149
5421000,256425.1548,252555.3892,93785.86787,110916.5169,85362.81769,116466.3772,53873.14439,60354.6379,92778.96624,115828.4701,101766.133,112353.3569,134613.3882,0,136521.8736,141937.4526,188254.8325,192045.2834,145394.9577,104795.1446,94469.87032,93744.34297,78816.96595,65318.04268,80738.36897,82772.40295,73620.55493,91247.89245,83742.58517,90758.65269,97956.76865,111369.4281,157207.8042,92079.05593,80506.97079,51094.76063,56330.46408,131599.6679,62813.60331,60599.78812,47136.33656,36273.68692,40729.37729,57750.47364,127371.7007,182709.5588,161357.7611,168946.5572,184011.6114,148938.9007,151293.1388,141566.6833,137850.2432,138303.219,131634.6725,171794.0648,164247.7154,196734.7057,192889.7109,190759.7401,189780.9457,157155.8109,174670.8352,174880.3951,255021.3607,211501.4168,227788.6921,210483.6713,199032.5487,183667.9855,181643.2661,181818.2613,177941.8353,160573.3535,161782.1276,193088.6305,231306.7275,261881.466,259228.2411,234729.2212,254740.9345,251173.5323,290774.2846,369090.9831,341089.7606,363010.7291,342689.2423,281011.8687,278491.6659,320845.325,324454.4256,341127.4059,340853.8834,334384.5753,434933.199,418712.8683,412457.8593,400805.3729,311925.5197,353967.7138,291610.2143,321774.7152,374935.9752,400001.59,322723.51,365450.2409,308886.6616,339923.9111,299308.5914,329798.6624,257732.6681,202627.9149,213926.1219
5422000,391596.6052,386772.396,199751.4,200362.3893,151915.8338,159510.7816,129432.6226,123607.7889,108466.855,79155.46449,46967.75291,36073.13538,57775.99585,136521.8736,0,26598.70264,96396.922,71297.78134,277463.0457,225049.349,199576.6824,194167.4437,161744.8849,149237.9154,154025.594,136983.7954,127254.5808,79612.69514,100397.6455,89088.63931,91730.90267,103709.0026,288218.164,227313.8174,214555.6943,187027.0541,191530.0099,268049.7014,198937.2429,193960.8585,174667.89,169333.1863,155694.5558,96709.09385,74484.73839,56529.59961,73856.9659,77808.86482,89127.6282,258021.8026,258384.7787,225772.7837,230611.1144,182808.5105,148626.4634,133518.3934,119806.3648,128580.8631,321945.2435,319984.1016,314164.3189,280394.7948,291704.0536,266360.8141,374414.1658,319756.9633,328963.1313,301674.3528,285565.8449,262238.066,257254.9447,250744.2816,237111.4344,215768.5498,207292.6275,192812.5982,176852.7387,192598.8563,200215.5509,101632.298,142772.8249,162422.6658,193668.6668,499851.3149,469821.3651,485524.3787,453444.1028,413148.7563,407657.1909,442007.4981,439289.736,451854.8798,448410.3082,436861.4779,523476.8112,509298.6311,506080.8276,493619.1297,405384.7243,433780.6228,381646.7341,402432.8651,447663.9892,468855.7317,392153.7067,419127.3035,371452.9076,394072.0273,335793.1566,352480.1268,301621.0004,245254.8717,247079.1874
5422560,398354.6906,394416.9096,214494.3484,217802.3758,170308.3345,181173.4364,144399.9653,139732.9444,129705.6588,103753.8178,67585.58441,58675.81955,84205.23041,141937.4526,26598.70264,0,121340.7448,91028.65055,276789.4182,221017.7847,192895.0794,186788.5705,153421.0337,142530.6383,144710.9396,126293.1001,118112.5304,68535.21728,89503.88957,77092.30444,77582.47571,86262.60905,297629.5706,233992.8137,222039.6798,190533.9173,194298.245,272858.1895,202480.4595,195556.7902,174856.4508,171637.5981,154337.1805,93590.06779,52939.74381,40891.44249,47262.30115,51314.17691,63230.93079,250083.821,249958.6091,213656.2105,219965.7107,166041.2197,129921.1325,108415.6567,94676.58291,101983.7187,319222.3852,317361.0718,309623.4996,275968.317,285133.0101,254339.9556,367463.9894,310350.7146,317732.0425,288801.7841,272118.6563,247894.2345,242526.1008,235062.1329,220269.6936,199072.7079,189452.3549,169528.7825,150274.4154,166286.4979,173648.176,93094.11089,122020.5406,137323.9381,170199.2111,496868.278,465881.3751,478858.236,443271.1409,411395.0475,404275.6724,435109.0211,430375.8173,441685.767,437430.5698,424728.263,507808.3077,494108.3474,491523.2145,478970.7344,391552.9808,417113.1811,367372.3638,386192.2462,429705.3945,450144.6849,374146.0232,398622.2243,352616.4818,373834.2478,313944.8383,329022.1308,281124.8414,225730.9832,226256.0552
5435500,419319.6531,411542.4741,209943.1406,198179.7488,153789.7733,140906.7566,152240.927,143437.7074,108986.2141,74046.03844,92825.78831,87205.13102,55271.84125,188254.8325,96396.922,121340.7448,0,44903.43018,332641.5794,291235.1327,272872.4684,269142.7038,240341.4269,225849.6996,234785.4765,220937.6871,209595.8731,168648.1574,187285.5532,178155.0037,182697.1161,196980.2839,311214.3349,264131.0007,249939.5353,237107.8073,243177.2761,307826.9752,247740.9811,248502.4526,234559.8357,224523.0985,221074.2128,173231.6697,170613.6324,130734.3054,167151.4299,169441.4105,177440.5804,331457.1474,332838.646,308305.1898,310343.9241,273369.3676,241937.8813,229649.5802,215912.196,220799.2129,380840.7964,378681.822,377952.8613,345045.1904,361037.6142,347709.9986,442609.5282,394687.6883,407545.2587,383931.2627,369146.9036,347773.8077,343511.6325,338614.7086,326881.2825,305652.3383,298779.5206,289050.3267,269137.912,279835.8168,290207.0915,143803.3489,210237.56,243807.6986,266952.2252,555497.5428,528581.5892,551238.1924,528006.5626,466932.1228,466050.7781,508912.4199,511112.8755,526426.4636,524836.9754,515900.7479,609000.6318,593982.4457,589549.1114,577340.2656,488174.943,521567.0671,465509.3765,489675.7535,537520.6308,559803.6388,482340.5202,512670.7504,462958.1919,487352.1167,430921.4288,448675.3648,395504.0016,338354.1281,341523.4342
5444000,437338.4966,430749.2567,232242.5113,224797.5146,177239.5562,171295.2317,167191.5113,159088.0201,129714.8765,91427.45343,90286.58461,80185.16005,62414.49488,192045.2834,71297.78134,91028.65055,44903.43018,0,337181.793,289451.3337,266715.7886,261903.941,230508.4322,217142.9502,223443.9527,207213.3413,196926.1211,150591.6674,171083.3459,160139.7844,163011.9476,174800.652,330255.5024,276595.5846,262786.4794,242942.6259,248367.6228,319570.6722,254388.6456,252356.9385,235449.0317,227602.4204,218810.2292,163640.7522,143681.774,90237.08453,132578.1776,133487.8168,139264.0913,325611.0488,326345.5722,296074.4491,300173.2418,254094.0234,219531.4591,197832.083,184214.256,183879.6838,383764.5497,381699.3251,378150.2026,344555.6645,357893.3835,336489.9168,440495.1761,388132.2244,398505.1027,372101.7328,356244.9997,333226.1117,328339.1406,321988.4563,308405.3712,287063.9037,278475.5187,260319.8195,231572.9531,239303.8279,250922.474,98907.39974,166003.1686,201673.5031,223000.2935,560880.8378,532195.6275,550919.4949,522013.5162,472997.8257,469655.6904,507775.5472,506905.0571,520424.5144,517550.8222,506718.6874,594631.9194,580351.0265,576953.0971,564525.3782,476064.0838,505069.8744,452498.6591,473693.9724,518898.6842,539942.5759,463373.3005,489410.0313,442483.8478,464511.0782,404973.4874,419526.6406,371876.3177,315982.1511,317095.1398
5449500,150234.7204,153853.16,160617.3029,186999.0966,199644.9191,230194.3482,184352.2381,193160.7066,229447.702,259027.8689,246932.8554,257131.8613,279821.6719,145394.9577,277463.0457,276789.4182,332641.5794,337181.793,0,62667.14975,96917.88003,104720.6438,134412.3264,139352.8098,144637.2841,163374.7009,165952.4623,211812.9347,193591.3021,205780.836,209400.6121,213024.186,110704.8628,84344.22277,96216.85984,95536.44913,89507.83118,56990.73193,85206.44703,84851.15482,102799.2933,109579.3968,122478.3146,183199.3531,244282.4277,315365.5777,280837.944,288054.5341,301412.6944,76999.02014,81828.87161,123698.1048,109089.9269,175148.6818,200015.3135,260061.9615,259578.9627,295986.6718,49211.70871,46965.19032,55281.88419,39370.49392,64280.83423,119359.4238,121082.9979,105888.2891,130514.7265,137133.4291,138812.4608,144597.3258,148345.0391,158366.9847,170253.7585,168914.2029,181003.4153,242559.0856,312329.4977,347590.6552,337566.852,368861.5308,371799.3077,352748.9867,393301.1413,223724.6321,195947.1227,221407.7785,214284.1592,135946.2494,133411.2718,181363.8586,192013.5308,212846.2183,216608.5382,217351.4512,328024.9816,310386.1424,300852.5291,290969.7563,210005.3364,265274.2304,197865.1686,236403.4999,292919.8017,320106.662,252430.7919,308622.6024,250270.3136,286458.2475,275499.6372,315667.9201,235852.5649,202980.3322,220449.6127
