1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
0.842135074,0.803801599,0.663967556,0.819951113,0.826843755,0.875789861,0.872643912,0.832736855,0.854121726,0.775820159,0.630365454,0.901204961,0.822686514,0.813253729,0.718558238,0.799939172,0.841377742,0.907507297,0.877780421,0.863052142,0.820652076,0.84098308,0.818602172,0.81540651,0.818233049,0.932508166,0.736819268,0.788309859,0.792333101,0.791318103,0.961385931,0.921864973,0.724678726,0.797633869,0.737557054,0.750994383,0.720236973,0.737947715,0.668889894,0.802479529,0.786693942,0.84491076,0.845912785,0.917409889,0.891890341,0.924514802,0.881824187,0.957460539,0.87004062,0.863164925,0.863173031,0.869378197,0.875458707,0.798019881,0.853373223,0.778050396,0.964204566,0.809443609,0.991184657,0.809443609,0.825525469,0.715055399,0.788285065,0.79702234,0.753590088,0.811214844,0.744128444,0.705064892,0.681583847,0.701563151,0.713666926,0.624786542,0.511409944,0.606238547,0.607197642,0.635392477,0.619452918,0.608297122,0.737465988,0.666956538,0.636965113,0.606473682,0.608013338,0.678620968,0.739064027,0.734363058,0.568225508,0.631424273,0.601252783,0.715569697,0.652107821,0.694429989,0.642036693,0.633161831,0.632970266,0.63095983,0.66617373,0.677968771,0.675869557,0.679595551,0.736218064,0.792779468,0.797200928
0.788815226,0.787915482,0.628746996,0.852607547,0.852497971,0.829295395,0.841216583,0.842945305,0.853595425,0.736469426,0.659093588,0.899387432,0.845444147,0.82580628,0.744720643,0.822061828,0.867237552,0.852836893,0.892176636,0.859343694,0.839185006,0.876945473,0.83073206,0.827706356,0.848897664,0.848401781,0.775109578,0.817875182,0.799318068,0.808515892,0.836286613,0.835677061,0.750454049,0.790235667,0.778926423,0.775980714,0.751146788,0.757595203,0.68972201,0.745140333,0.730855902,0.870013586,0.874537579,0.880643426,0.869164124,0.85168984,0.866388314,0.854855438,0.886398337,0.87293056,0.907307264,0.87660028,0.916068651,0.826089669,0.911753787,0.786112481,0.799489011,0.825525469,0.818494885,0.818494885,0.834282615,0.808858347,0.79836108,0.805463956,0.830185269,0.821703279,0.774218556,0.806860648,0.814707853,0.734613372,0.7277441,0.658113086,0.502718712,0.633166946,0.629181622,0.624904888,0.660955003,0.62783473,0.727810232,0.673728756,0.657503846,0.648307228,0.654733981,0.826871175,0.857314402,0.763136939,0.831507894,0.834843851,0.603940967,0.732755305,0.677201953,0.713810544,0.70742186,0.660329575,0.666404621,0.670948911,0.731128871,0.7054727,0.728670121,0.706906481,0.748855257,0.810694133,0.845006539
0.818157093,0.824210449,0.611118429,0.856384449,0.839146049,0.833123444,0.852517114,0.803945353,0.855457484,0.735920177,0.722867173,0.847333326,0.787714131,0.784162033,0.705274623,0.762478204,0.800112852,0.868979605,0.856310939,0.88795642,0.869548976,0.891057363,0.858498652,0.79286274,0.76881259,0.874832517,0.710414736,0.765248831,0.754830597,0.799929089,0.85433831,0.85027387,0.671889676,0.826548615,0.704059096,0.705715908,0.68408759,0.701366012,0.654956656,0.792676414,0.761813454,0.788418953,0.784395161,0.907503248,0.89043938,0.878867332,0.892278895,0.875017212,0.857052771,0.838485541,0.929353244,0.897857441,0.940954256,0.74775843,0.930644242,0.707616241,0.804792517,0.715055399,0.834282615,0.968087265,0.968087265,0.980863986,0.947469208,0.96876567,0.976427905,0.964317461,0.838706036,0.795305365,0.804631624,0.839707341,0.822497354,0.771080376,0.516195211,0.752170035,0.73763239,0.732721965,0.79804052,0.78282339,0.802822129,0.779922272,0.77559945,0.78893444,0.783840909,0.808745855,0.862651231,0.900552953,0.796105167,0.799876255,0.682772575,0.895123146,0.776618869,0.75152142,0.698288277,0.672514914,0.705552162,0.744095146,0.724419529,0.774441125,0.715630026,0.67485609,0.748158306,0.819829286,0.859223843
0.800556869,0.784053228,0.626230877,0.845231624,0.845404831,0.826200963,0.828544994,0.80439943,0.84932316,0.753159811,0.763851828,0.865870698,0.800584906,0.770988752,0.693782715,0.764291288,0.79117907,0.846889637,0.824034644,0.86797607,0.789517613,0.829602454,0.822285555,0.789230249,0.762627672,0.845500398,0.714897166,0.766433127,0.750961612,0.745005594,0.844452021,0.835829959,0.689978246,0.799503064,0.685908933,0.709236914,0.686419574,0.685784789,0.629385001,0.679725373,0.747501611,0.79853758,0.813304238,0.870288257,0.856822984,0.838030736,0.851267777,0.8386707,0.818039892,0.831891282,0.897775713,0.864489449,0.906920322,0.770597409,0.906921604,0.749762523,0.733438638,0.788285065,0.808858347,0.980863986,0.9604483,0.9604483,0.918929017,0.949143498,0.99184261,0.983186221,0.85920255,0.781541367,0.810163695,0.839419825,0.828764856,0.754799676,0.495801923,0.733673429,0.718557897,0.722889534,0.783254649,0.789132766,0.820289964,0.779216204,0.761007487,0.795817516,0.782741118,0.837285876,0.860206369,0.882580054,0.87014873,0.842435112,0.663854131,0.865481102,0.749272888,0.730322064,0.723533036,0.659655134,0.688407464,0.725865183,0.76777067,0.755342532,0.806217564,0.651245088,0.739161752,0.760030558,0.838539726
0.757882104,0.745476868,0.613532435,0.812898645,0.814439878,0.806367697,0.817822735,0.79917428,0.819329746,0.758100658,0.62067828,0.881657089,0.81002771,0.78676091,0.697841224,0.773274053,0.812533313,0.819515349,0.840663567,0.811914448,0.783104843,0.841338685,0.787686267,0.800313766,0.781984776,0.804043885,0.723470659,0.779164907,0.769150834,0.765090308,0.806471206,0.800720127,0.732342708,0.743314435,0.727147088,0.73647976,0.712514525,0.725026451,0.66051924,0.709458055,0.706319638,0.814001863,0.827703875,0.846651869,0.846078889,0.833380807,0.845871528,0.834585107,0.831783861,0.835215825,0.870972419,0.8491231,0.879046925,0.798249086,0.89063409,0.755446307,0.779071701,0.79702234,0.79836108,0.947469208,0.918929017,0.9591318,0.9591318,0.988395508,0.979915296,0.971540356,0.874348445,0.81519245,0.795444097,0.853062961,0.853755666,0.811424139,0.464897185,0.796042346,0.787374538,0.709039505,0.835688952,0.849909219,0.772108372,0.712255482,0.812715701,0.812354163,0.823179911,0.854277587,0.894183117,0.926837865,0.892424948,0.840497031,0.695737024,0.912756959,0.795763179,0.786074125,0.698436515,0.673992634,0.710121893,0.773113171,0.669465338,0.816507141,0.668849753,0.656311095,0.742875449,0.774675958,0.802952837
0.77087572,0.770684076,0.615322592,0.83178878,0.833836551,0.811395991,0.817720408,0.77993883,0.828427772,0.739685278,0.713408495,0.843626445,0.814990967,0.814835683,0.756536751,0.806551547,0.835977338,0.828012818,0.881527774,0.832636334,0.812743792,0.858550759,0.81421281,0.802389081,0.809106238,0.826959883,0.766285471,0.810111655,0.779930742,0.826766077,0.823750409,0.820443018,0.690476132,0.772185962,0.735450654,0.734253294,0.704196473,0.708821164,0.673020303,0.745391468,0.724004826,0.831224702,0.82862881,0.863511294,0.857855371,0.843132762,0.857041594,0.84177683,0.873293543,0.860447736,0.885662803,0.860312507,0.898338958,0.788760756,0.907309864,0.741347945,0.781938439,0.753590088,0.805463956,0.96876567,0.949143498,0.988395508,0.973155642,0.973155642,0.943212663,0.935369518,0.8397957,0.83105028,0.813316886,0.838658099,0.832308249,0.79253543,0.4740557,0.769155497,0.762638945,0.774008695,0.797322593,0.787283896,0.828261532,0.799389353,0.792963114,0.769840707,0.767190812,0.860293696,0.90819478,0.929467101,0.88767036,0.855587942,0.720731066,0.900730992,0.798578493,0.756998213,0.71102865,0.66753116,0.690540112,0.736494229,0.697476346,0.729606855,0.687784231,0.649585617,0.716535999,0.79115725,0.827170953
0.853826878,0.8221573,0.637793072,0.857672243,0.847846656,0.840840853,0.850251855,0.786491684,0.868451882,0.734917737,,0.868806081,0.823269405,0.811692351,0.729242551,0.808419826,0.840872702,0.86952225,0.871626434,0.887881186,0.802010306,0.841299104,0.850881557,0.805420815,0.825194612,0.867502036,0.753693327,0.799831525,0.799663373,0.793006895,0.866542922,0.857493116,0.745283237,0.832489047,0.763159557,0.759972665,0.720122685,0.744059181,0.681601629,0.701441639,0.769048836,0.850891133,0.854221724,0.897684092,0.881672012,0.867091394,0.875188703,0.868376143,0.857613263,0.85317215,0.921688966,0.887541143,0.935399214,0.813306504,0.930119164,0.775859431,0.76258134,0.811214844,0.830185269,0.976427905,0.99184261,0.979915296,0.943212663,0.97902614,0.97902614,0.971485974,0.865673949,0.76144289,0.817841964,0.864272157,0.853797297,0.796542709,0.508197574,0.778237472,0.766908969,0.771431015,0.82005231,0.81877097,0.839206225,0.806046687,0.796978793,0.805555356,0.804110803,0.819753225,0.846766519,0.941303739,0.837874595,0.796076674,0.713690086,0.907651718,0.793896574,0.762721217,0.743913619,0.676026852,0.707257081,0.755389361,0.781046859,0.747004233,0.8089488,0.651934434,0.734887039,0.779071481,0.846719138
0.789535869,0.805857532,0.62616862,0.844472592,0.83287575,0.817738489,0.834486249,0.810681053,0.844653789,0.60787637,,0.762027803,0.771845798,0.740114501,0.656379671,0.739011497,0.803922219,0.857665515,0.78672861,0.860772532,0.841779548,0.865269727,0.841804958,0.688790756,0.764046725,0.862447698,0.670913241,0.698787958,0.73071319,0.705253897,0.847368486,0.839695832,0.714267703,0.808068282,0.72299822,0.733035828,0.732010195,0.713282936,0.643971141,0.76397098,0.742989942,0.764007793,0.735348087,0.889685135,0.87310485,0.864493532,0.871839036,0.870083779,0.762669845,0.767245596,0.903790527,0.876129316,0.919119413,0.669443681,0.917774582,0.713227332,0.792776225,0.744128444,0.821703279,0.964317461,0.983186221,0.971540356,0.935369518,0.971485974,0.995629224,0.995629224,0.887828466,0.81675402,0.823011794,0.856444636,0.862154181,0.807418069,0.512250616,0.785117199,0.774629918,0.674195112,0.830732969,0.838871113,0.77379522,0.688222594,0.811587452,0.814351298,0.825800521,0.838996868,0.869052302,0.915716249,0.822591594,0.821232642,0.649824605,0.893234415,0.7663479,0.786545183,0.707542838,0.662884562,0.707300159,0.759111982,0.726469165,0.822205323,0.71099619,0.65603766,0.751363883,0.793081273,0.827643547
0.7646628,0.762712362,0.542959086,0.771419932,0.79298025,0.759526798,0.765286915,0.786218714,0.77862447,0.648203553,,0.788185416,0.747506718,0.741747633,0.620211213,0.713660197,0.753513782,0.807126603,0.78041003,0.767252851,0.783967163,0.784007634,0.772365762,0.725750757,0.722071017,0.800840528,0.645326339,0.69887183,0.743629105,0.695083444,0.805033044,0.817259102,0.744493808,0.755681376,0.687374173,0.705036875,0.701362657,0.713485172,0.648979611,0.724285044,0.730774668,0.741140963,0.738097419,0.822269704,0.801072672,0.795531812,0.7968613,0.807986354,0.738655799,0.764800141,0.840366393,0.816361588,0.820935387,0.712318295,0.856808879,0.671059961,0.715111951,0.707410603,0.774218556,0.838706036,0.85920255,0.874348445,0.8397957,0.865673949,0.887828466,0.876748903,0.876748903,0.927694534,0.873758251,0.861158176,0.844245959,0.771288907,0.787536456,0.74515229,0.729595059,0.721532155,0.79836295,0.800257061,0.828217161,0.787339411,0.767290184,0.803429919,0.795201926,0.884298968,0.894548881,0.906441953,0.86052531,0.805699683,0.65972747,0.871984709,0.754351855,0.739018182,0.643700516,0.663213352,0.70117094,0.733761167,0.670354034,0.758568486,0.623765838,0.66213293,0.747613708,0.675011863,0.741329293
0.683132972,0.710719439,0.465198278,0.692048273,0.753677546,0.716713294,0.713298076,0.728319134,0.725369057,0.623295341,,0.738491012,0.685215328,0.664212,0.574413125,0.665861481,0.698748923,0.747865697,0.744423672,0.76136116,0.736866329,0.785733854,0.608066806,0.65627529,0.70746308,0.728156939,0.60659627,0.657367501,0.673228558,0.636920953,0.711492328,0.747457314,0.622399018,0.727629225,0.626544686,0.633196415,0.636131415,0.656767386,0.548773803,0.733101249,0.707423277,0.707329094,0.705007378,0.749883292,0.746479934,0.729017746,0.741281515,0.721740011,0.726161886,0.727039331,0.76137101,0.733995233,0.764655049,0.621864778,0.793772572,0.614224199,0.695684999,0.649857435,0.705064892,0.806860648,0.795305365,0.781541367,0.81519245,0.83105028,0.76144289,0.81675402,0.927694534,0.850866269,0.850866269,0.901615582,0.881334618,0.799158384,0.850110972,0.765057624,0.751187813,0.724349694,0.806872545,0.796490866,0.900957776,0.827694455,0.787833371,0.80454296,0.797705941,0.878751965,0.890358624,0.874838282,0.857795109,0.834520758,0.651944044,0.808749372,0.701529398,0.669034713,0.614204592,0.602884117,0.626271906,0.663850848,0.604428966,0.726551714,0.613232481,0.603880358,0.688824337,0.662208245,0.712495908
0.640073172,0.701255334,0.547561953,0.73166631,0.702070765,0.707697333,0.667923515,0.676286297,0.73892964,0.629365052,,0.794177315,0.724699385,0.690640445,0.598746847,0.690328007,0.742087653,0.728793457,0.771832215,0.736905931,0.752036839,0.75674457,0.68872902,0.704311913,0.722327274,0.691311176,0.62968629,0.686745329,0.703672867,0.651979088,0.716100894,0.742019638,0.678837277,0.713570817,0.675106494,0.670808559,0.679161147,0.6919086,0.596757291,0.678145306,0.569126081,0.733149737,0.73259826,0.745627617,0.710460611,0.710041281,0.706102743,0.705639407,0.748780233,0.755853496,0.755694122,0.717274381,0.712634835,0.653564095,0.738545554,0.661199848,0.630039396,0.701563151,0.681583847,0.814707853,0.804631624,0.810163695,0.795444097,0.813316886,0.817841964,0.823011794,0.873758251,0.899710154,0.974463871,0.899710154,0.88541312,0.810321473,0.824879061,0.784780556,0.771341186,0.823858501,0.823482034,0.779466154,0.935045789,0.858334475,0.830668319,0.79333912,0.782766231,0.80964964,0.822738102,0.873894731,0.791316283,0.830830123,0.72824103,0.819207253,0.695641449,0.612423913,0.603069129,0.526077255,0.534985017,0.604061832,0.642464437,0.611102795,0.659737343,0.526692279,0.591976557,0.67884467,0.685973642
0.724845424,0.735234606,0.549242378,0.760859239,0.76994191,0.743272296,0.742863116,0.687505254,0.762637258,0.670605404,,0.75660206,0.72438348,0.696015137,0.622897825,0.704356882,0.733555802,0.761227912,0.756862908,0.77990453,0.776903951,0.796391056,0.734529282,0.696705924,0.723862328,0.771780185,0.64024383,0.692187617,0.705903983,0.668140278,0.762659279,0.777284434,0.679203325,0.726323059,0.666625675,0.677039899,0.662817033,0.671587161,0.597251597,0.709753505,0.686261585,0.735459226,0.738831656,0.791288797,0.749331494,0.755732794,0.764153509,0.755124985,0.737699358,0.752049092,0.794768792,0.766567115,0.799236578,0.695723359,0.800712648,0.663492296,0.688478605,0.713666926,0.734613372,0.839707341,0.839419825,0.853062961,0.838658099,0.864272157,0.856444636,0.861158176,0.901615582,0.88541312,0.859766386,0.974463871,0.859766386,0.831370192,0.792906779,0.779611398,0.753334221,0.820746502,0.841777867,0.808579768,0.887000475,0.920320019,0.844626136,0.872344363,0.834312308,0.855822243,0.883308781,0.843977001,0.85017384,0.853026637,0.669976644,0.772960715,0.687011529,0.63482082,0.617373455,0.564307841,0.63799279,0.623845936,0.667384402,0.650706293,0.639677894,0.623171142,0.689006985,0.714395667,0.732936694
0.675201809,0.702023539,0.549089442,0.753395022,0.751671254,0.730429467,0.725266361,0.713894961,0.74245273,0.621099458,,0.73121523,0.607034165,0.593659519,0.467831683,0.56283621,0.603817542,0.745278306,0.658059863,0.726910363,0.692966226,0.747220951,0.748531253,0.661621071,0.568109046,0.735859053,0.467058148,0.54723798,0.619020795,0.55585957,0.745247176,0.751686067,0.61341156,0.693743179,0.569585476,0.588527207,0.587188623,0.591872148,0.545305264,0.674972684,0.655245731,0.589003544,0.591935807,0.784570709,0.769156346,0.766488337,0.775970992,0.763349001,0.649838412,0.665833267,0.809276615,0.786728829,0.79239832,0.599441749,0.808810938,0.576153863,0.691774825,0.624786542,0.7277441,0.822497354,0.828764856,0.853755666,0.832308249,0.853797297,0.862154181,0.844245959,0.881334618,0.810321473,0.831370192,0.888232943,0.888232943,0.842880391,0.842594167,0.798078018,0.783546866,0.824866711,0.865843278,0.85794163,0.918264396,0.915320533,0.853871042,0.891104145,0.865302027,0.821051241,0.852439561,0.88985868,0.817298792,0.815674033,0.687134323,0.827443375,0.731966134,0.672422291,0.650176717,0.61306097,0.658129994,0.695841341,0.619164136,0.707289579,0.592185821,0.612468605,0.709848793,0.678659825,0.707920637
0.617103423,0.652879889,0.487424863,0.718203546,0.732483213,0.689063233,0.680974143,0.704229235,0.699868606,0.414254573,,0.736260672,0.699443764,0.640851128,0.434369586,0.614714637,0.719205956,0.692616916,0.693248703,0.658237238,0.632444312,0.704394598,0.697037613,0.397807145,0.636063609,0.651617126,0.416100748,0.487556374,0.645921055,0.530301188,0.68300832,0.692857032,0.641593056,0.650660949,0.614380732,0.611700059,0.613709984,0.592207198,0.563349691,0.607487677,0.608399933,0.640657261,0.516313955,0.716580257,0.706668088,0.698832334,0.721206761,0.696984355,0.57401882,0.588803997,0.755425817,0.733107365,0.722513564,0.479403342,0.748712131,0.464132635,0.611232594,0.531800766,0.658113086,0.771080376,0.754799676,0.811424139,0.79253543,0.796542709,0.807418069,0.771288907,0.799158384,0.850110972,0.824879061,0.842880391,0.890193775,0.890193775,0.916140653,0.828494974,0.82983294,0.819034621,0.868929297,0.854215734,0.942022092,0.871735333,0.829777076,0.833102141,0.824914204,0.773478954,0.784398231,0.862410235,0.801458562,0.810641935,0.676253989,0.796112255,0.754405977,0.703519724,0.605262808,0.622895839,0.655232444,0.686725992,0.582282471,0.657722056,0.584867295,0.589135767,0.659671982,0.636377929,0.662189008
0.411037147,0.490934642,0.353201194,0.513832083,0.618137166,0.536110527,0.452956696,0.663088837,0.441834403,0.599340388,,0.736062175,0.627917023,0.587623576,0.47212619,0.561474797,0.617352923,0.689485053,0.660300236,0.599613498,0.575699136,0.690559143,0.455107791,0.657376731,0.560291423,0.597173045,0.480935587,0.55744854,0.6367332,0.540830084,0.523052419,0.560224149,0.611007022,0.471202164,0.594840801,0.62150076,0.614894947,0.624431556,0.574260917,0.625152936,0.173143072,0.576208766,0.588818785,0.595875168,0.472441642,0.421867629,0.541017528,0.431824583,0.620684475,0.66105766,0.537418511,0.503356929,0.475238938,0.565321747,0.545838829,0.563926561,0.52305117,0.606238547,0.511409944,0.502718712,0.516195211,0.495801923,0.464897185,0.4740557,0.508197574,0.512250616,0.787536456,0.784780556,0.779611398,0.792906779,0.842594167,0.916140653,0.979174419,0.917576201,0.935059201,0.918852519,0.92421292,0.864650492,0.844336819,0.867853286,0.911421615,0.835659128,0.843225631,0.672224636,0.629932376,0.84265043,0.642142794,0.573103061,0.711832575,0.800939086,0.792719265,0.682100502,0.46270347,0.585212132,0.618250626,0.689462645,0.567151892,0.67528679,0.546652676,0.544554069,0.625193673,0.618953513,0.620876458
0.613266419,0.650996624,0.470869317,0.699898011,0.729105161,0.663794119,0.662764298,0.351403796,0.675683641,0.594410217,,0.71421476,0.615153238,0.571000599,0.468706729,0.55006835,0.597334624,0.679818921,0.636704565,0.649729577,0.608465239,0.695175563,0.671496112,0.648570749,0.547445912,0.626513745,0.474055273,0.547146268,0.615292585,0.522783952,0.661219154,0.679259082,0.593187877,0.653551608,0.571666995,0.60044881,0.598409389,0.600066287,0.557131335,0.619868639,0.616428497,0.566931859,0.582334677,0.690038369,0.684528227,0.674280886,0.693913135,0.670825665,0.59645287,0.64412753,0.736878652,0.714738594,0.698348346,0.561686283,0.737548933,0.566075691,0.592320536,0.607197642,0.633166946,0.752170035,0.733673429,0.796042346,0.769155497,0.778237472,0.785117199,0.74515229,0.765057624,0.771341186,0.753334221,0.798078018,0.828494974,0.917576201,0.9572849,0.979174419,0.9572849,0.954345846,0.934129992,0.831356907,0.839633398,0.891373826,0.925644562,0.787732268,0.833388421,0.744740502,0.778926709,0.570429969,0.799405634,0.80012333,0.648401588,0.543465385,0.741026418,0.601740249,0.610030928,0.153992217,0.174844105,0.469760794,0.5729237,0.529140926,0.558555942,0.36772979,0.42546874,0.637118982,0.666281628
0.597335627,0.632204874,0.460021044,0.695262429,0.717584123,0.657514563,0.653799033,0.631272888,0.667286422,0.616610751,,0.758799699,0.65343668,0.611424599,0.502125705,0.588712168,0.641734794,0.673478082,0.687162847,0.632410966,0.595259591,0.677937404,0.664944421,0.66811848,0.599960526,0.620134555,0.519618613,0.589112979,0.654341617,0.571287235,0.653147753,0.668020767,0.627217496,0.630920939,0.608340095,0.626908053,0.631593006,0.63748746,0.567716035,0.595439573,0.603932913,0.614077838,0.624246723,0.685081405,0.687419291,0.67180029,0.695233656,0.664488579,0.653155882,0.684059187,0.730844898,0.713665892,0.691949113,0.582803248,0.727354852,0.5966903,0.587704695,0.635392477,0.629181622,0.73763239,0.718557897,0.787374538,0.762638945,0.766908969,0.774629918,0.729595059,0.751187813,0.823858501,0.820746502,0.783546866,0.82983294,0.935059201,0.954345846,0.959100549,0.959100549,0.950626199,0.949775844,0.886588944,0.785734471,0.821334005,0.917832717,0.823623516,0.856306201,0.729223863,0.766461402,0.819394395,0.761671367,0.770711355,0.718696263,0.799371584,0.810253993,0.666805499,0.591535815,0.561149546,0.604463859,0.681221919,0.544877903,0.662946425,0.531741083,0.517002881,0.600090468,0.619178539,0.651833286
0.609126166,0.627482894,0.444798239,0.663441795,0.723231557,0.6700778,0.667609534,0.628039193,0.672215431,0.635191773,,0.761462958,0.646608106,0.625958411,0.492449202,0.589246435,0.642264803,0.663923756,0.689598941,0.679768525,0.649895566,0.719713096,0.478989519,0.671220499,0.597260112,0.637448606,0.504590286,0.584627398,0.646904662,0.581531556,0.626574233,0.634174331,0.638433139,0.622758806,0.629114243,0.644085375,0.63512424,0.64907917,0.580057414,0.62283373,0.602587217,0.611411569,0.62056596,0.674857669,0.647604786,0.65552762,0.689172656,0.652360832,0.666099944,0.678125675,0.684710059,0.65802669,0.694276468,0.59817456,0.696832623,0.576915414,0.613424616,0.619452918,0.624904888,0.732721965,0.722889534,0.709039505,0.774008695,0.771431015,0.674195112,0.721532155,0.724349694,0.823482034,0.841777867,0.824866711,0.819034621,0.918852519,0.934129992,0.950626199,0.930466635,0.930466635,0.921390509,0.844538279,0.782790091,0.810286134,0.90487621,0.793669778,0.821558317,0.783303307,0.808358404,0.812440064,0.8082711,0.829373614,0.700887288,0.783349094,0.79679565,0.664431058,0.619873059,0.554666733,0.592923076,0.657898638,0.600147479,0.640254496,0.591691815,0.517527856,0.595528828,0.663243023,0.694722891
0.648657691,0.68526218,0.511810215,0.746613137,0.752799506,0.69369685,0.695288435,0.634908679,0.715881638,0.615299755,,0.747177378,0.640429392,0.599505568,0.502601802,0.588454244,0.643178956,0.710511772,0.681112225,0.688728551,0.664929259,0.732652937,0.707420434,0.654298108,0.603369792,0.680570072,0.525081611,0.588057936,0.645541177,0.569478815,0.688286576,0.699665603,0.615277766,0.683500029,0.647952154,0.646752113,0.630886078,0.652004409,0.567405152,0.644667009,0.643272061,0.608184297,0.617996054,0.728858658,0.698696841,0.701361505,0.720920768,0.702550393,0.647643783,0.66913727,0.764766635,0.732853831,0.741526432,0.568559784,0.762328391,0.560343621,0.600462033,0.608297122,0.660955003,0.79804052,0.783254649,0.835688952,0.797322593,0.82005231,0.830732969,0.79836295,0.806872545,0.779466154,0.808579768,0.865843278,0.868929297,0.92421292,0.831356907,0.949775844,0.921390509,0.955844577,0.955844577,0.881644848,0.820527446,0.863744917,0.951142253,0.861321188,0.861341422,0.771457374,0.797847887,0.821357804,0.81471661,0.836188202,0.736298821,0.792970434,0.792869221,0.632514554,0.660983373,0.562355738,0.588009158,0.675458083,0.627797995,0.629253109,0.616464635,0.515372774,0.591083266,0.674055353,0.70224079
0.647528252,0.681852765,0.502232326,0.737308059,0.719264083,0.668890583,0.682212794,0.672338194,0.697487121,0.662869896,,0.782814148,0.742070665,0.712698528,0.637684913,0.720002757,0.756322634,0.687139634,0.78583709,0.681987002,0.661555859,0.714772929,0.710002104,0.717085452,0.74770825,0.669826961,0.657033396,0.705383377,0.709642782,0.678965762,0.654723224,0.659536893,0.705745536,0.677662331,0.669485011,0.677895162,0.680809399,0.681269637,0.604188769,0.652891139,0.635744065,0.758575227,0.758968048,0.704221981,0.660048684,0.677036775,0.707964131,0.673619675,0.769322268,0.780717322,0.73321645,0.708037366,0.728669276,0.703448543,0.735605564,0.68868814,0.589585079,0.737465988,0.62783473,0.78282339,0.789132766,0.849909219,0.787283896,0.81877097,0.838871113,0.800257061,0.796490866,0.935045789,0.887000475,0.85794163,0.854215734,0.864650492,0.839633398,0.886588944,0.844538279,0.881644848,0.946105554,0.946105554,0.829843648,0.863440027,0.937735565,0.918930517,0.919609866,0.73473861,0.783672317,0.855886849,0.780681201,0.816334551,0.694271641,0.823299218,0.813641151,0.692821693,0.675902757,0.601167048,0.649839481,0.71722022,0.636125108,0.705915377,0.611674627,0.571098344,0.665814913,0.682402836,0.707665151
0.690085886,0.71500891,0.511420115,0.710059028,0.754208979,0.734016,0.7352333,0.636313278,0.736164652,0.623403669,,0.77355791,0.676600455,0.647717061,0.534841513,0.631796662,0.684621643,0.758095728,0.725672536,0.770642458,0.753992347,0.791804526,0.654173993,0.695577172,0.655181856,0.751529733,0.555938762,0.625040724,0.669300346,0.601447896,0.734294572,0.743250357,0.613552104,0.70232084,0.617660623,0.629177774,0.630176889,0.648629047,0.562669494,0.704572232,0.684073198,0.663119906,0.665673029,0.786088474,0.764787953,0.764146146,0.783525543,0.765614191,0.700640662,0.718631104,0.797407887,0.778546202,0.801248166,0.595239478,0.805366993,0.616457297,0.714538935,0.666956538,0.727810232,0.802822129,0.820289964,0.772108372,0.828261532,0.839206225,0.77379522,0.828217161,0.900957776,0.858334475,0.920320019,0.918264396,0.942022092,0.844336819,0.891373826,0.785734471,0.782790091,0.820527446,0.829843648,0.814043981,0.814043981,0.840972794,0.885006894,0.936778358,0.938351272,0.859513607,0.88842323,0.823139455,0.842647481,0.841281331,0.666677607,0.796183306,0.778785016,0.659174128,0.637405487,0.603383281,0.629856959,0.710332254,0.640329135,0.693508289,0.619563134,0.54272539,0.641809462,0.708388735,0.733331826
0.656903287,0.677207638,0.467771412,0.688963968,0.737422262,0.701861214,0.699902199,0.695893461,0.710248247,0.609302466,,0.756418468,0.653504711,0.61709784,0.506270185,0.601240214,0.650726996,0.721018388,0.692993809,0.732115035,0.727442159,0.771055567,0.499975127,0.665154615,0.618095232,0.701810024,0.524627438,0.593823054,0.657140339,0.569383398,0.684709529,0.690241133,0.63606301,0.668012012,0.629693388,0.6466647,0.649755834,0.657851848,0.575795521,0.672897836,0.647056192,0.625575433,0.632020434,0.738432542,0.678817182,0.709143284,0.734936887,0.710276733,0.665273407,0.689102475,0.712879784,0.688470464,0.748613502,0.582120363,0.723859025,0.592925422,0.650550893,0.636965113,0.673728756,0.779922272,0.779216204,0.712255482,0.799389353,0.806046687,0.688222594,0.787339411,0.827694455,0.830668319,0.844626136,0.915320533,0.871735333,0.867853286,0.925644562,0.821334005,0.810286134,0.863744917,0.863440027,0.840972794,0.895356137,0.895356137,0.835171059,0.823542865,0.803376461,0.797085749,0.830254449,0.869154368,0.82223815,0.848093318,0.69936375,0.795207949,0.703642995,0.635456487,0.612025922,0.599792214,0.606337729,0.652308154,0.641745932,0.642632422,0.619737672,0.563820606,0.627729628,0.695723617,0.719886972
